PATH	BROKEN
staff/oscar/past/index.md	http://seaa2010.liacs.nl/
staff/oscar/past/index.md	https://www-users.cs.york.ac.uk/~manuel/Events/RAM-SE10/Description.html
staff/oscar/past/index.md	https://www.planet-sl.org/sle2012/?option=com_content&view=article&id=164:doctoral-symposium&catid=9:presentation&Itemid=278
staff/oscar/past/index.md	https://www.planet-sl.org/sle2010/
staff/oscar/past/index.md	https://www.uniaktuell.unibe.ch/content/hintergrund/2009/programmiersprachen/
staff/oscar/past/index.md	http://moose.unibe.ch/events/famoosr2009
staff/oscar/past/index.md	http://web.soccerlab.polymtl.ca/wcre2009/
staff/oscar/past/index.md	http://www.hope.cs.rice.edu/twiki/bin/view/GPCE09/WebHome
staff/oscar/past/index.md	https://www.planet-sl.org/sle2009/
staff/oscar/past/index.md	https://sbs.co.za/ICSE2010/
staff/oscar/past/index.md	https://www-users.cs.york.ac.uk/~manuel/Events/RAM-SE09/
staff/oscar/past/index.md	http://smallwiki.unibe.ch/suite2009/
staff/oscar/past/index.md	http://www.comp.lancs.ac.uk/~bencomo/MRT/
staff/oscar/past/index.md	http://moose.unibe.ch/events/famoosr2008
staff/oscar/past/index.md	https://se.ewi.tudelft.nl/wcre2008/
staff/oscar/past/index.md	https://dynamic-languages-symposium.org/dls08/
staff/oscar/past/index.md	http://smallwiki.unibe.ch/wasdett2008/
staff/oscar/past/index.md	http://www.choose.s-i.ch/
staff/oscar/past/index.md	http://www.choose.s-i.ch/Events/forum2007.html
staff/oscar/past/index.md	http://dyla2007.unibe.ch/
staff/oscar/past/index.md	http://smallwiki.unibe.ch/moose/famoosr2007
staff/oscar/past/index.md	http://aswec07.cs.latrobe.edu.au/
staff/oscar/past/index.md	http://aswec07.cs.latrobe.edu.au/tutorials.html
staff/oscar/past/index.md	http://www.sanm.id.au/event_2007_03_23.html
staff/oscar/past/index.md	https://osm.hpi.de/dls2006
staff/oscar/past/index.md	http://www.eurotics.org/euroTICS2006.html
