PATH	BROKEN
teaching/pl	https://mcs.unibnf.ch/courses/programming-languages/
teaching/pl	https://tube.switch.ch/channels/80c6999b
teaching/sma	http://mcs.unibnf.ch/program/courses-timetable/courses/software-modeling-and-analysis-0
wiki/events/pharoconf-mooseday-2013	http://www.kreuzbern.ch/en/hotel.html
wiki/projects/mastersbachelorsprojects/polite-for-ev3	http://www.lego.com/en-us/mindstorms/gettingstarted/historypage/
wiki/projects/mastersbachelorsprojects/largewordcollider	https://developer.chrome.com/extensions/index
wiki/events/pharoconf-mooseday-2013	http://www.hotelmetropole.ch/EN/
research/quicksilver	http://objectprofile.com/roassal-home.html
wiki/projects/mastersbachelorsprojects/polite-for-ev3	http://www.terrapapers.com/wp-content/uploads/2013/04/Block-Party-Lego-robotics-competition-4.jpg
wiki/events/suite2010	http://citeulike.org/tag/codesearch
research/helvetia/examples	http://en.wikipedia.org/wiki/Extended_Backus&mdash;Naur_Form
wiki/alumni/adriankuhn	http://www.iam.unibe.ch/~akuhn/strip.js
wiki/alumni/adriankuhn	http://www.iam.unibe.ch/~akuhn/s
wiki/alumni/adriankuhn	http://www.iam.unibe.ch/~akuhn/blog
wiki/alumni/DavidGurtner	http://dgurtner.crimson.ch/media/img/email.jpg
research/zeeguu/API-Documentation	https://github.com/mircealungu/Zeeguu-Web/blob/master/zeeguu/api/endpoints.py
wiki/howtos/howtomakeyourcamerareadypdfpassthroughthepdfcheck	http://pages.cpsc.ucalgary.ca/~smithco/latex/
wiki/howtos/howtosetupwirelesslan	http://www.iam.unibe.ch/institut/sysadmin/wlan
wiki/howtos/howtomakeyourcamerareadypdfpassthroughthepdfcheck	http://electron.mit.edu/~gsteele/pdf/
wiki/howtos/howtosubscribetoandpublishwebcalendars	http://www.iam.unibe.ch/ical
wiki/howtos/howtousesubversion	http://www.codingmonkeys.de/mbo/
wiki/howtos/howtousechickenofthevnc	http://media.arstechnica.com/journals/apple.media/chickenofthevnc.jpg
wiki/howtos/howtogeteduroamtowork	http://www.id.unibe.ch/content/helpdesk/index_ger.html
wiki/howtos/howtousesubversion	http://authors.elsevier.com/latex/elsart.cls
wiki/howtos/review	http://ajrccm.atsjournals.org/cgi/content/full/166/8/1019
wiki/howtos/howtobeanassistantforalecture	https://www.iam.unibe.ch/mailman/listinfo
wiki/howtos/howtobeanassistantforalecture	http://www.philnat.unibe.ch/lenya/philnat/live/studienbetrieb/formulare.html
wiki/howtos/howtodoalecturepodcast	https://www.unibe.ch/studium/werkzeuge_und_arbeitshilfen/fuer_dozierende/video/podcast/index_ger.html#pane855753
wiki/howtos/howtogetanumberforatechnicalreport	http://www.iam.unibe.ch/publikationen/techreports/richtlinien
wiki/howtos/howtoorderbooks	http://www.unibe.ch/university/services/university_library/research/e_books/index_eng.html
wiki/howtos/howtoregisterasaphdstudentdoktorand	http://www.philnat.unibe.ch/content/studium/phd___doktorate/index_ger.html
wiki/howtos/howtoregisterasaphdstudentdoktorand	http://www.zib.unibe.ch/unibe/lehre/zib/content/e4040/e197353/confirmation-of-supervision2_eng.pdf
wiki/howtos/howtoregisterasaphdstudentdoktorand	http://www.zib.unibe.ch/content/internationals/bewerbung/doktorat/index_eng.html
wiki/howtos/howtoregisterasaphdstudentdoktorand	http://www.philnat.unibe.ch/content/e388/e1673/e2294/phd_musterbrief_ger.doc
wiki/howtos/howtoapplyforyourphddefense	http://www.unibe.ch/university/services/university_library/services/electronic_publishing/dissertations/index_eng.html
wiki/howtos/howtoapplyforyourphddefense	http://www.philnat.unibe.ch/ueber_uns/dekanat/dekanatsleitung/index_ger.html
wiki/projects/mastersbachelorsprojects/JavaScript-in-the-relational-database	https://www.graalvm.org/docs/examples/mle-oracle/
wiki/projects/mastersbachelorsprojects/JavaScript-in-the-relational-database	https://oracle.github.io/oracle-db-mle/releases/0.2.7/
wiki/ssug/smalltalkpartythe28thofoctober2006	http://www.metaprog.com/Toothpick
wiki/ssug/smalltalkpartythe28thofoctober2006	http://llk.media.mit.edu/projects/scratch/
wiki/softwarecompositionseminar/pastseminars	https://www.slideshare.net/onierstrasz/great-moments-in-the-history-of-oop
wiki/softwarecompositionseminar/pastseminars	http://atelier.inf.unisi.ch/~guzzia/Casina/Home.html
wiki/softwarecompositionseminar/pastseminars	http://www4.in.tum.de/~herrmama/
wiki/softwarecompositionseminar/pastseminars	http://tfs.cs.tu-berlin.de/agg/index.html
wiki/softwarecompositionseminar/pastseminars	http://buildinggitfs.blogspot.com/
wiki/softwarecompositionseminar/pastseminars	http://www.iam.unibe.ch/~greevy
wiki/softwarecompositionseminar/pastseminars	http://www.iam.unibe.ch/~kobel/
wiki/softwarecompositionseminar/pastseminars	http://www.iam.unibe.ch/~kobel/diploma.html
wiki/softwarecompositionseminar/pastseminars	http://www.iam.unibe.ch/~schlpbch/mastersThesis.html
wiki/softwarecompositionseminar/pastseminars	http://www.iam.unibe.ch/~demeyer/
wiki/softwarecompositionseminar/pastseminars	http://www.iam.unibe.ch/~demeyer
wiki/alumni/stefanreichhart	http://www.iam.unibe.ch/~reichhar
wiki/alumni/stefanreichhart	http://www.iam.unibe.ch/~reichhar/
wiki/alumni/mkurpicz	http://www.ewernli.com/web/guest/29
wiki/alumni/SebastienBroggi	https://github.com/broggi/DL4J-Bugprediction
wiki/alumni/SaraPeeters	https://github.com/aspigirlcodes/uniqid/blob/master/doc/about.md
wiki/alumni/NoahBuehlmann	https://consonus-vokalensemble.com/vier-elemente-fruehling-2020/
wiki/alumni/JulianWeyermann	https://www.oracle.com/technetwork/database/multilingual-engine/overview/index.html
wiki/alumni/NoahBuehlmann	https://swisssalary.ch/images/default-source/team/buehlmann.jpg
wiki/events/wasdett2008	http://homepages.ulb.ac.be/~rowuyts
wiki/events/wasdett2008	http://www.cs.utt.ro/~radum
wiki/events/wasdett2008	http://www.cs.uni-bonn.de/~gk/gk
wiki/events/wasdett2008	http://www.refactory.com/people/john.html
wiki/events/wasdett2008	http://www.st.ewi.tudelft.nl/~zaidman
wiki/events/wasdett2008	http://pages.cpsc.ucalgary.ca/~zimmerth
wiki/events/pypysprint	https://codespeak.net/viewvc/pypy/dist/pypy/lang/smalltalk
wiki/events/omnibrowserdojo	http://codingdojo.org/cgi-bin/wiki.pl?RandoriKata
wiki/events/pypysprint	http://codespeak.net/pypy/extradoc/sprintinfo/bern2007/announce.html
wiki/events/omnibrowserdojo	http://codingdojo.org/cgi-bin/wiki.pl
wiki/events/traitbasedlanguageinternationalworkshop	http://www.iam.unibe.ch/cgi-bin/getpage.py?finding.html&e
wiki/events/sattose2009	http://swag.uwaterloo.ca/~ahindle/
wiki/events/sattose2009	http://gallery.lukas-renggli.ch/index.php/list/0/2009/05-11+SATToSE
wiki/events/dyla2010	https://www.easychair.org/login.cgi?conf=dyla10
wiki/events/dyla2010	http://www.uni-koblenz.de/~zaytsev/
wiki/events/dyla2011	http://www.info.ucl.ac.be/~sgm/coordinates.html
wiki/events/dyla2012	http://www.doesnotunderstand.org/wikka.php/
wiki/events/smalltalks12	http://www.fast.org.ar/smalltalks2012
wiki/events/Moose-event-march-4	https://www.iam.unibe.ch/mailman/listinfo/moose-dev
staff/davidroethlisberger/towardsabetteride	http://developer.apple.com/documentation/UserExperience/Conceptual/OSXHIGuidelines/index.html
research/schemetalk	http://www.iam.unibe.ch/~verwaest/schemetalk/schemetalk-object-inspector.png
research/schemetalk	http://www.iam.unibe.ch/~verwaest/schemetalk/schemetalk-0.3-4.1.3.plt
research/schemetalk	http://www.iam.unibe.ch/~verwaest/schemetalk/schemetalk-0.3-sources.zip
research/schemetalk	http://www.iam.unibe.ch/~verwaest/schemetalk/schemetalk-0.3-sources.tar.bz2
research/schemetalk	http://www.iam.unibe.ch/~verwaest/blog/?p=5
research/schemetalk	http://www.iam.unibe.ch/~verwaest/blog/?p=6
research/schemetalk	http://www.iam.unibe.ch/~verwaest/blog/?p=7
research/schemetalk	http://www.iam.unibe.ch/~verwaest/blog/?p=17
research/hot-clones	http://dl.dropbox.com/u/321703/clones.dump
teaching/pl/resources	http://web.cs.iastate.edu/~lumpe/ComS541/Resources/p359-hudak.pdf
teaching/pl/resources	http://www.mozilla.org/rhino/
teaching/pl/resources	https://addons.mozilla.org/de/firefox/addon/1843
teaching/pl/resources	http://www.javascriptlint.com/online_lint.php
teaching/pl/resources	http://www.cs.bris.ac.uk/~flach/SimplyLogical.html
teaching/pl/resources	http://blog.nihilogic.dk/2008/04/super-mario-in-14kb-javascript.html
wiki/events/suite2010/committee	http://www.ics.uci.edu/~sbajrach
wiki/events/suite2010/committee	http://pages.cpsc.ucalgary.ca/~rtholmes/
wiki/events/suite2010/committee	http://www.ics.uci.edu/~jossher/
wiki/events/suite2010/committee	http://www.cs.wayne.edu/~amarcus/
wiki/events/suite2010/committee	http://swerl.tudelft.nl/bin/view/MartinPinzger/WebHome
wiki/events/suite2010/committee	http://sel.ist.osaka-u.ac.jp/~kamiya/
research/changeboxes/documentation	http://www.codez.ch/filez/cbx.uml.pdf
wiki/events/suite2010/committee	http://www.ics.uci.edu/~ses/
research/changeboxes/documentation	http://www.codez.ch/filez/cbx-core.uml.pdf
wiki/events/suite2010/committee	http://www.nr.no/~einarwh/
research/changeboxes/documentation	http://www.codez.ch/filez/cbx-methodcreation.sequence.pdf
research/changeboxes/documentation	http://www.codez.ch/filez/cbx-methodlookup.sequence.pdf
research/changeboxes/installation	http://www.iam.unibe.ch/~denker/temp/NewCompiler.zip
wiki/alumni/adriankuhn/activities	http://39.stuts.de/
wiki/alumni/adriankuhn/about	http://www.iam.unibe.ch/~akuhn/img/adriankuhn.jpg
wiki/alumni/adriankuhn/activities	http://ddi.informatik.uni-erlangen.de/Service/veranstaltungen/iltb06/
wiki/alumni/adriankuhn/random	http://www.iam.unibe.ch/cgi-bin/finger/finger?akuhn
wiki/howtos/howtosetupbackuponamac/howtobackupuserfiles	http://www.iam.unibe.ch/~denker/misc/backupWithRsync.txt
wiki/faq/latex/howToInstallPGFCVS	http://www.tug.org/mactex/2009/
wiki/faq/git/Where-can-I-learn-about-git	http://book.git-scm.com/index.html
wiki/faq/git/How-can-we-collaborate-on-a-branch-that-is-not-master	http://book.git-scm.com/4_tracking_branches.html
wiki/projects/mastersbachelorsprojects/obsolete/ImprovingGTInspector	http://www.humane-assessment.com/blog/glamorous-inspector-for-smalltalk/%20
